"sys_loadingid","sys_cdc","sys_checksum","bestellungid","kundeid","allglieferadrid","bestelldatum","wunschdatum","rabatt"
3,I,0x4036c1a3cbd77602f1806c030294f6bee375cdcdff132d0caa955244a209f16d,1851,"213",72,2022-03-21,2022-04-02,3.00
3,I,0x720f1b0c46800bd804d175831e8bab9221afe7beb7d55fc71bf39f4ccbefb80d,1852,"213",195,2022-03-21,2022-03-21,0.00
3,I,0x440f78adccb90f177115a40ae4bf7c315450c9657d1beb2cc90c89d390e36e66,1853,"214",202,2022-03-21,2022-04-01,3.00
3,I,0x3db1a4dd4700ebf98d4a7be6265e3d33bfc3985c98f128940f40d8e0901fb13e,1854,"214",756,2022-03-21,2022-03-30,3.00
3,I,0x5086d250fc9b9e1a48e9c2b8fa5c138df7c4715117b3e4a66318d013361fd46d,1855,"215",187,2022-03-21,2022-03-31,3.00
3,I,0x514ae49de4c389d0ebaaa5733111b46858c3a45903d76638552910e637a1f388,1856,"215",658,2022-03-21,2022-03-29,3.00
3,I,0xb54720c60f1515d3245571384bc90a0482592900181269cb7907ed920bf4848d,1857,"216",194,2022-03-21,2022-03-24,1.50
3,I,0x35398b42644c8cdba5d531d41efe4a06501af14c2c456801e5dee591db89fb94,1858,"216",661,2022-03-21,2022-04-03,3.00
3,I,0x9a6c0dd6f4ea997c377bec79f348034e7504417a539c7644bad15548e4a63e18,1859,"217",5,2022-03-21,2022-03-31,3.00
3,I,0x27a012c9260533c953ae2ff6ebec1e75a2e3f10b76e94a99d3e8d66274624892,1860,"217",380,2022-03-21,2022-03-21,0.00
3,I,0x602e62e2e200d5f31af340d6d2c6a677fee1e308794caef82665c3b99fc47cbe,1861,"218",182,2022-03-21,2022-03-23,1.00
3,I,0xb67d972c2d05afdd94db32db932aacb1e24a6ad803154ff8cd100ab06846fb07,1862,"218",692,2022-03-21,2022-03-25,2.00
3,I,0xdaa6bcb385896393806699b289763be20eb7a9874c58cc37234a5adcc5177fd7,1863,"219",367,2022-03-21,2022-03-27,3.00
3,I,0x49c8b6756a72e30405b75f464a7ec08a9cd3d1bfe7037af1c1f8b1688d01631f,1864,"219",510,2022-03-21,2022-03-21,0.00
3,I,0x454a649d254c120828fc4483e43698037d093872fd0cb92facc5649a58687282,1865,"220",57,2022-03-21,2022-03-21,0.00
3,I,0x6c4eb69cce8954ffa8be197031ee234767671397f042c6dd8c7442e137ba992a,1866,"220",557,2022-03-21,2022-04-02,3.00
3,I,0xe0f8e583a592e252f915c82edd06851b99c769e18f57e7c322e3b7894dec0ed8,1867,"221",296,2022-03-21,2022-03-23,1.00
3,I,0x83435b89942d59ee9dd061c7379f9a3592a06b63ed5c0e87d0327d946b16527e,1868,"221",699,2022-03-21,2022-04-02,3.00
3,I,0x4aee6f715c0f2d807e06e85462b0427a6acaee427f94fae4dcec3592dfefca28,1869,"222",540,2022-03-21,2022-03-21,0.00
3,I,0x3adbcacbaf91e88a0dd69b03e9590c516d78b7abe538f74cdddb1c7cb867d39f,1870,"222",748,2022-03-21,2022-03-31,3.00
3,I,0xd8dae4a9ec9b39c3e0b7fd6a7198b2408603718681ddfa1abe88468dd7376b82,1871,"223",385,2022-03-21,2022-03-26,2.50
3,I,0xbde6fe07e75b51bbf81750ba3483bdb53900a5b9f8480001e20fa809d0629a9d,1872,"223",608,2022-03-21,2022-03-27,3.00
3,I,0x0fd9bc85bae4597ab050870109fa1f61be2d16e9421ec49445bfbbe6acd2863b,1873,"224",183,2022-03-21,2022-03-30,3.00
3,I,0x4840df0c4a2d0dadb6efb32210172df125988db8272556c4180b47ac2bb928ba,1874,"224",746,2022-03-21,2022-03-25,2.00
3,I,0x0c8d9d84c066a53b3e9bc7a55ed3256fbfe3eaf8717a9b5ca0a89626795b2f66,1875,"224",910,2022-03-21,2022-03-21,0.00
3,I,0x815e4fd9c4875bca62615e4e0094c4d71278eb9f06acf80e63808d6145b8a9c9,1876,"252",688,2022-03-21,2022-04-03,3.00
3,I,0x964a39ad41ebaa655752e905e7e3f88cfd51be071ad6704bdca1a94c763afe08,1877,"253",196,2022-03-21,2022-03-23,1.00
3,I,0x72e92931a13ba373470d98fe8a1822f3c83f5709bfe643027784ffa111831683,1878,"253",612,2022-03-21,2022-03-27,3.00
3,I,0xb1cd071cf4e77887970166014b1ec0f4f6851ad9c4b1e3d28b3cde4d889c51d0,1879,"254",99,2022-03-21,2022-03-27,3.00
3,I,0x8dfa51daf6a371700b086cfe9bc57c76e34b86f7e754b558e7fe6e1f0897bf4f,1880,"254",655,2022-03-21,2022-03-26,2.50
3,I,0xacede9a029477b4504f037d86d79c5d4da024ab9c08084704d4016999d079c8a,1881,"255",249,2022-03-21,2022-03-30,3.00
3,I,0x0d30ce5cda4a4735c5c868b53c5f7b0703a4dbf5c308f34cbae605db09c4a6f1,1882,"255",404,2022-03-22,2022-03-30,3.00
3,I,0x99078a1ec9bc6b22d742bf3f43ac28ef5ad5d815f7887c1e521e801bcd59ec3e,1883,"256",235,2022-03-22,2022-03-27,2.50
3,I,0xf072bcdebbc47c49bc31a1f5952068a3ba6559743bec37b3fa0dd74c266e09e8,1884,"256",753,2022-03-22,2022-04-03,3.00
3,I,0x029bd2877f39727857428b22fb4303781576f08d693375bc4897c166f5cb4f16,1885,"257",508,2022-03-22,2022-04-01,3.00
3,I,0x531ece4781b23a3da63f5b656d62efa8e751a0631c5990b143fcca53ed19dddf,1886,"257",702,2022-03-22,2022-04-03,3.00
3,I,0x4692bb26bfd189a6273825dbb45afb49158bc9b7e7654c8917f5dcb8a28bdd94,1887,"258",561,2022-03-22,2022-04-03,3.00
3,I,0x8edf5ae5d45f66fb27bed6381662dfaf82a4b0dbbc42f198fdc7b1426978f5ab,1888,"258",703,2022-03-22,2022-03-26,2.00
3,I,0x05ee54c5160c28244b247f740b041da77d2e47726431f6d7c2c07f24c59bdae7,1889,"259",54,2022-03-22,2022-03-28,3.00
3,I,0xb2108357e44433f04c9b12e686aa28c40e6d3473bb875df79ce5d061a3fa48ef,1890,"259",390,2022-03-22,2022-03-22,0.00
3,I,0xe83fd1c4999d90ae989d3eeaa1a326440d71dd9a934d227ba564c97072585f7b,1891,"260",3,2022-03-22,2022-03-25,1.50
3,I,0x6d5ccfefaf22e34962989655ca7492c26bef92747553444c1e925a05f05d83b8,1892,"260",537,2022-03-22,2022-03-31,3.00
3,I,0xf7036ad2fdd12ca47439b24b7a5d047a7108b46177c0b4041361a9df35705341,1893,"261",4,2022-03-22,2022-04-03,3.00
3,I,0xeb49788721a722ac3fc4710dbda8e015201953319f52b83d77bf8d6a72084527,1894,"261",578,2022-03-22,2022-03-24,1.00
3,I,0xe68966c62aa766d32aed8b18a64f05aac35626f77c87b313554050787c5824c4,1895,"262",312,2022-03-22,2022-03-22,0.00
3,I,0x87add084cb278e82e77a91b948002951700c9825721621fdd4cf83859aec859e,1896,"262",374,2022-03-22,2022-03-31,3.00
3,I,0x218b842afd81f4e883d66dd2d9e8c1f2afb974c6ba085abe55e7f4112a03f00f,1897,"263",144,2022-03-22,2022-03-25,1.50
3,I,0x671b7850022c1d5b53c8ac8d77d7cc9dfb4a83e50c1803ea0b6a816429dc02a3,1898,"263",165,2022-03-22,2022-03-22,0.00
3,I,0xa0e51f801079d0ff93fbe43db959d668591b751fc3bd6f1355c14a4b6057e921,1899,"264",211,2022-03-22,2022-03-31,3.00
3,I,0x9ea45f74d00ba543934b58ca8aace384c3d296cbd83d3c7c19512aa080f324b8,1900,"264",761,2022-03-22,2022-03-27,2.50
3,I,0x223adcd9912e8a1274c16b53b5587acbe6082321d250b2eba0b21957fd419522,1901,"265",462,2022-03-22,2022-04-03,3.00
3,I,0x5ba085f8e5c8a2a0500464a7757377ccd7131a7d2b8fc19a5717145bff25d06d,1902,"265",668,2022-03-22,2022-03-28,3.00
3,I,0x26718ff7b5241709ea5507d89753681b40ce57b86182ea36c1c2f61361da41df,1903,"266",220,2022-03-22,2022-04-01,3.00
3,I,0x7bd9d6a01de6cff9dae61cbe5a3c1afefcc613a3778d44c04d794868324288a7,1904,"266",566,2022-03-22,2022-03-26,2.00
3,I,0xf0ba6a95f6d7c1394dfa12b48fbef971d6e031c8635b11f12a04206aaafc7939,1905,"267",62,2022-03-22,2022-03-22,0.00
3,I,0x5b24959f00c87f65634421c9fc44c5b0815e254a7ad690e4fe58d1fea838b242,1906,"267",115,2022-03-22,2022-04-01,3.00
3,I,0x010e1aac843a53c4ba2e9487fd2bb5f047c1d059e3b947ae7675424f2ac9f281,1907,"268",135,2022-03-22,2022-03-22,0.00
3,I,0x9a5aca7f36d75702d5e93d9ffa6719306460c3b283c7fb88821f84108d06038d,1908,"268",562,2022-03-22,2022-03-28,3.00
3,I,0x7096eadb426267d235d63c6ccad758a5fed78d6e67642542ba2931dbdcb340ac,1909,"269",114,2022-03-22,2022-03-28,3.00
3,I,0xa45a00fba40d106996b01be65f09fe8fd66077cc9d9ea7a7801e757939118d26,1910,"269",364,2022-03-22,2022-03-27,2.50
3,I,0x3a6b87e7ab2f1c0898d12e8a563e0ebd4854dc275f717ce32f70468c6b757d7a,1911,"313",863,2022-03-22,2022-03-25,1.50
3,I,0xcdb63c6d5dabf972f20ca2948658c32a6f91cabbbf1574f196c15e47354cd90a,1912,"314",814,2022-03-22,2022-04-04,3.00
3,I,0xad3819e88feff18b6d08e9dfb027768833edc361713da56a768390c1bf15f8c2,1913,"314",864,2022-03-22,2022-04-03,3.00
3,I,0x234a439834cd7ba21f9cc845f03a75cdebb03f4426840e960695528c699b69bf,1914,"315",815,2022-03-22,2022-03-22,0.00
3,I,0x1d3c01d79aeb58edbba7cc64998ea6191b92ea6aaf96e67bab371d541ac16f80,1915,"315",865,2022-03-22,2022-04-01,3.00
3,I,0x8105133daa4452bd54c2d2a906e62d0e3bb3ea659fa86b2dfd8d07992c0418ab,1916,"329",879,2022-03-22,2022-03-31,3.00
3,I,0x89f0067ad56f62dc4a8f9d69ecc46c940b6b350bb78edd19b07c8c167fa15386,1917,"330",830,2022-03-22,2022-03-22,0.00
3,I,0xf938474626875495c23febb35981bd9fe32083c3ee0a5debb02d79017e0ce4ca,1918,"330",880,2022-03-22,2022-04-01,3.00
3,I,0xcf70691bd82727eb0e28b9e842f64de2d4f8de2059d47ab3fef801a46051df13,1919,"331",831,2022-03-22,2022-03-31,3.00
3,I,0xd39d0ad9ea13e7335f5946410d47aae1470e32db4e8d27f4b5eeaa0e2f839877,1920,"331",881,2022-03-22,2022-03-22,0.00
3,I,0x8051398294365316e5001b0c070655a93f77cff978cc653700224e7180d6371c,1921,"332",832,2022-03-22,2022-03-29,3.00
3,I,0xf884edbc64d738c74f491d54934b04719d6def2b9f47604830ae3a1951e51b9b,1922,"332",882,2022-03-22,2022-03-31,3.00
3,I,0x619f7ef50af310492e985de8c3972957c040e8012cb31784be9b6c5b88b64e2a,1923,"333",833,2022-03-22,2022-03-31,3.00
3,I,0x92745f0c1593d1a27e4826cfcf4b3eb4805169636a5c0ed795871a5657dcb954,1924,"338",888,2022-03-22,2022-04-03,3.00
3,I,0x5b3a62de9a6ccb1e870900600bee192fbf849160564380b7c8623540537d8f13,1925,"339",839,2022-03-22,2022-04-01,3.00
3,I,0xef08094401bb7d31cbb9d2d20ab1486cb867c646d6de5d839d612f07c65fd12c,1926,"339",889,2022-03-22,2022-03-31,3.00
3,I,0x2e72185a3df68723a7a7a96e349079fd145eefea63d1af5ff2f4c617f7ca74b0,1927,"340",840,2022-03-22,2022-03-22,0.00
3,I,0xe2ff7c13a8599aa46757694cfa929a0208d485627c0e8fce4e2a445ddc0e5c78,1928,"340",890,2022-03-22,2022-04-01,3.00
3,I,0x938815b5993919de2f22926850ba48eed8e69031409abae2d6df478102136fba,1929,"341",841,2022-03-22,2022-03-31,3.00
3,I,0x23cde042f2b9500f9f3a8b1a9e8fc6c1c9a227728ae2682f1b6a4a191f06d31f,1930,"341",891,2022-03-22,2022-03-22,0.00
3,I,0x69841422fcdcabcd1a289311b97df7a7c273c24f9c79fd6c3bf09a8c0d4d4ae0,1931,"342",842,2022-03-22,2022-03-29,3.00
3,I,0x5602bb709a12b86f363b574b1e7b4e3c902b31548b996c3d1395fba8657979f8,1932,"342",892,2022-03-22,2022-03-31,3.00
3,I,0xc7764f3874ad17bea4ce04959d2d174ba08d4df60f4c5e4fbd9804615fd88913,1933,"343",843,2022-03-22,2022-03-31,3.00
3,I,0x1ed3d77fdfcdbb53377874e91414123babee8fbb5090557bb8e0b68166131360,1934,"343",893,2022-03-22,2022-03-29,3.00
3,I,0x64d6f3d9db386cebdbbc881f0ce5f1b6c7f487e06ad332dd4035aec572621089,1935,"344",844,2022-03-22,2022-03-22,0.00
3,I,0xed070b7ace24aead64a510be5d4b8d1d914bca26836c868404285f3835095f38,1936,"344",894,2022-03-23,2022-04-01,3.00
3,I,0x802582db477df9a76857e822e8390a2446fc916ccbf79964529609c4fc9fe835,1937,"345",845,2022-03-23,2022-04-02,3.00
3,I,0xc5e3839044df885f2324c7426b038c78c8fb70fbab4f64501a6f0fd7cecd8d40,1938,"345",895,2022-03-23,2022-03-23,0.00
3,I,0x0d2c1e111805974973629a969853da49c6f7774d01403d437120b2b67fb95b92,1939,"346",846,2022-03-23,2022-04-01,3.00
3,I,0x92146b8125de0036c2bbe24e1d16cf714b44ff1e35fcd8d894d86d4ce68dbf9f,1940,"346",896,2022-03-23,2022-04-02,3.00
3,I,0x3011ad9f952104873429d9c077525ef1b461a5a8e1a6b4097c2840b4bbc4410c,1941,"347",847,2022-03-23,2022-04-04,3.00
3,I,0x50547db9facadd401e31ac8ca6e5a2d344991a1c7f5120b15991c4879ba3eb78,1942,"347",897,2022-03-23,2022-04-01,3.00
3,I,0xbbca8e1a17922784e16ad2a6f5ee2c8697cb932412f2bcfce5e348257952c20d,1943,"348",848,2022-03-23,2022-03-27,2.00
3,I,0x2e3c894d343ab8bd918a19dd6e1ce1c6fe7c3ae0380e7d30771e57645622331e,1944,"348",898,2022-03-23,2022-04-04,3.00
3,I,0xb9ba1fff3ab98f82930fca9995dd80af2191318e98eecfe9b30785d7582f6124,1945,"349",849,2022-03-23,2022-03-23,0.00
3,I,0x0aa211b97047bfbdb9bd30ecfb7d03f57d41e08f33999a9d6b50c4d3fff0d77d,1946,"349",899,2022-03-23,2022-03-27,2.00
3,I,0x61ad3588580fd3782fb53622facd3d754fd13e9403e3266fd92a6c1424ca7111,1947,"350",850,2022-03-23,2022-03-23,0.00
3,I,0x4754eeaccc408c09671e0279ee3ffb75d710836f1632b84dde30e03435e83726,1948,"350",900,2022-03-23,2022-03-23,0.00
3,I,0xd5569e1b261d6e06bd918f7b7f0347ab44dfc381950b42316bcdd85ea18ff4d5,1949,"351",916,2022-03-23,2022-04-06,3.00
3,I,0x112182cb4115435721182551cd11f9527966a9a093f2e58aa2f3fc73a637d9f3,1950,"351",976,2022-03-23,2022-03-23,0.00
3,I,0xfc7b2c34a8a6199c6f422a5043ce7eba8af2b5cf85fc0138744396d92dd2592a,1951,"352",917,2022-03-23,2022-03-25,1.00
3,I,0x595fa06f5a27929a12e259b1c0ae254fddec3ffcf431aaaea59b2c70da0fe84f,1952,"352",977,2022-03-23,2022-03-27,2.00
3,I,0xa5e8f9318ceccaa2d672b509e093ebd040b5e1be27e14e22db665ebc35c231e5,1953,"353",918,2022-03-23,2022-04-01,3.00
3,I,0xe09143570826b50e34895fea1af86a333ca2f72fc05ef9867f6b114bfc724fce,1954,"353",978,2022-03-23,2022-04-04,3.00
3,I,0x04902053a4ed756c3175b0118aab209116c8852c8a34fa86a251d13af82433ac,1955,"354",919,2022-03-23,2022-03-28,2.50
3,I,0xa95cac54b53f39e5927f08ec2df86c38f6149d6c68d086443b41be86d3c1aa28,1956,"354",979,2022-03-23,2022-04-01,3.00
3,I,0x958c7fe0e9f002c30843560e75e7e4400717eaf2c98018f7af093185eaac72ab,1957,"355",920,2022-03-23,2022-03-28,2.50
3,I,0x17980adc91efb4554bde3a712c76c1bf3ec498470e085c96822ff80fdeed0b21,1958,"355",980,2022-03-23,2022-04-02,3.00
3,I,0xf89bd9d73fd6960e7c956f7e32dd49349d4bd95ab2bd9759b59f1db8128e042b,1959,"356",921,2022-03-23,2022-04-01,3.00
3,I,0x00df6fec4fdb0dbe76e0521c2d974120f2f755a9a3d65b4028170dbdefe70c0f,1960,"356",981,2022-03-23,2022-03-23,0.00
3,I,0x8ded5e47399292421db6e67ee34972c275eacd660784926be26214a010304712,1961,"357",922,2022-03-23,2022-03-25,1.00
3,I,0x950a92f086a61cb4a89c846ee92e5c950ad2051388fbc5b511fe0f52fedf3992,1962,"357",982,2022-03-23,2022-04-01,3.00
3,I,0x154b0737ac05bb99cc26c5d71deaef03dc77067ee1ff81cbf93191423f613aa6,1963,"358",923,2022-03-23,2022-04-06,3.00
3,I,0xbd922680049d25c76a1e597d98f043c3ad1f4a461de8cc90c9a77325fff9a3ec,1964,"358",983,2022-03-23,2022-03-30,3.00
3,I,0xc4f942480362e01d6a0473d6a50284fefb990688504aca7a6a4a2c1a04764b44,1965,"359",924,2022-03-23,2022-03-23,0.00
3,I,0xcfb8d3833e76cc658371ab8c02402fed343a2e2bc2a581a4d63feb6a208d4a3a,1966,"359",984,2022-03-23,2022-04-01,3.00
3,I,0x3c56598c9880bc69973221bbb5e00aba7c91d902565e657b5d4204f0173037b0,1967,"360",925,2022-03-23,2022-03-28,2.50
3,I,0x901e1cbb4bd95db15ca918806ee34a65e9335705234fe15f2ab8b20f2f25277e,1968,"360",985,2022-03-23,2022-03-23,0.00
3,I,0x234f62f6e4664bbb9c006ecb391978a9ea3fd988dd95130dd76dd058ad3a87fe,1969,"361",926,2022-03-23,2022-04-06,3.00
3,I,0x96d2b1451fc65c380f979e378b70440cad6326c854e10f1fce31863eb44f88c7,1970,"361",986,2022-03-23,2022-04-02,3.00
3,I,0x2569a8f7cb239f4d7c914bd2a8013e856ffaa49bae4c1fa0afebe1cbf354bcb2,1971,"362",927,2022-03-23,2022-04-04,3.00
3,I,0x8fb693584c2c34ab544093d881195bf1a5186fd945a6b69ebcd60258c34e7249,1972,"362",987,2022-03-23,2022-04-01,3.00
3,I,0x65f23557b4dbc7471472b0149982845c3bfe8d7a27b447b38b37be3f507c1b73,1973,"363",928,2022-03-23,2022-04-06,3.00
3,I,0x25faab3bf1712101ece7a377238dfed427688b758a4b7eafa77a3f8724fc4aef,1974,"363",988,2022-03-23,2022-04-04,3.00
3,I,0x9e97ae17c024bdb5ae946817be4f95e4ca2d3bda24a0bb4058264191f6c4b74e,1975,"364",929,2022-03-23,2022-03-28,2.50
3,I,0xe9249a64d8a6963773ab63a048883336a8d1589d95a18937b695578e5dfb0bd0,1976,"364",989,2022-03-23,2022-03-27,2.00
3,I,0x6e7a52fdedc7d6eb269a7b0a0a94e0591a16d498c6d40b7fbdda3e9cc2c40e7a,1977,"365",930,2022-03-23,2022-03-23,0.00
3,I,0xee6d670776bd9ac197128044e7abce62da9d7c0b03eb8719aace4c1722a95888,1978,"365",990,2022-03-23,2022-03-23,0.00
3,I,0xa8312b037dc8a9195e8d0e158643b9a6834dbb7defbad3846bbc5ad775bf3776,1979,"366",931,2022-03-23,2022-04-06,3.00
3,I,0xd1ece9d538b588a7ee0122266abae31ae6f60db1e41efd159d148a01b05caa71,1980,"366",991,2022-03-23,2022-03-23,0.00
3,I,0x7fa30c17070138e8ddff4158852fb24089626d9049b6bd8c157039d970427de5,1981,"367",932,2022-03-23,2022-03-25,1.00
3,I,0x7eec60919c68742ad81e0add6c0d1fae37c7238493ec6202528bc8e9877e6174,1982,"367",992,2022-03-23,2022-03-27,2.00
3,I,0xf380accc93aafe5d6a5aca413ec0756f7800c214b94235863dcabfc5a79397f5,1983,"368",933,2022-03-24,2022-04-02,3.00
3,I,0x12927e52c722cca985e1ae710ed692185e08edbddec38355b0ae0adfed59e94b,1984,"368",993,2022-03-24,2022-04-05,3.00
3,I,0x07ba7d0e516bf30f55dd62a14ff33aa6fa7d85f020ee28c6145499cd3ee17ea6,1985,"369",934,2022-03-24,2022-03-29,2.50
3,I,0xe91962436196dcacfdb401c77b28f6a485ef3c5d4874e3341440b5ebb6d4c728,1986,"369",994,2022-03-24,2022-04-02,3.00
3,I,0xe80340d1cdd7c79a09f244ca4d84fc9c4fb1c919a18ff79a4adea4a550a433ee,1987,"370",935,2022-03-24,2022-03-29,2.50
3,I,0xa05c6db11af0b9c6e35e243cdc35afbc3b33e36f2405e33838b4e8e27d091ca8,1988,"370",995,2022-03-24,2022-04-03,3.00
3,I,0x6d54ea27a2b902a6873d30f440b5924e5760b86ba45d601ad5534084e449bc28,1989,"371",936,2022-03-24,2022-04-02,3.00
3,I,0xaa069c883a6e1fafc0a8204c659cd6cd84de4e02c4beb3234aaec6710f5ba0cc,1990,"371",996,2022-03-24,2022-03-24,0.00
3,I,0xc0de9fa807d776f57ed48fe3c89cbb5144965647c5f78940dbe251eb53bf5b2b,1991,"372",937,2022-03-24,2022-03-26,1.00
3,I,0x91cbd326d722e1acda5ad06169849f96b15c8a76f4004fe48d9569fecf8a8a3b,1992,"372",997,2022-03-24,2022-04-02,3.00
3,I,0x75007e2746609fca61738a6f4512e135ed6909721e3556a71b08fc237b515cfa,1993,"373",938,2022-03-24,2022-04-07,3.00
3,I,0x8dd9e373a0520c16a5e7f6d7f1b679f303ac60fd9fab1eb1baee192d38d3d596,1994,"373",998,2022-03-24,2022-03-31,3.00
3,I,0x75cdecab069a85e3f784d314ab672b73f762036a37cf95b388dd4489f5c7b28f,1995,"374",939,2022-03-24,2022-03-24,0.00
3,I,0x9898bc1bf91b22e044e07dfd6110604aeae34baf8c7f71be9e6ec1f9733a9325,1996,"374",999,2022-03-24,2022-04-02,3.00
3,I,0x581818498aac17f7f6278a5d3ad620b29147f2adbc7d601004c12aca6cd2972a,1997,"375",940,2022-03-24,2022-03-29,2.50
3,I,0xd27f8a61e38cd394d5fee5d52479106de0928baa2d4a40e5ad8dd042bd29dca3,1998,"375",1000,2022-03-24,2022-03-24,0.00
3,I,0xc9f5795cec18d7325624ff15334f1771fea1d1496fcc28738f1ed866cbd0b963,1999,"376",941,2022-03-24,2022-04-07,3.00
3,I,0x40358742435bed4ead11853d786c095b88a2f8af6726a1a5e04ae5930ac7694f,2000,"376",1001,2022-03-24,2022-04-03,3.00
3,I,0x08cdb88ad6d7da2b9210e5b6f775d725d52177044eeebb65d34b4a947a8651d7,2001,"377",942,2022-03-24,2022-04-05,3.00
3,I,0x48cc1b63495b0e5828eccac342d66c229e03d28c4ebe6ec5c15a6baf0cc94355,2002,"377",1002,2022-03-24,2022-04-02,3.00
3,I,0xf79c3ac5505ddd87c0a13f047eda1476c3d23e7f0aab9449c13869868c57c109,2003,"378",943,2022-03-24,2022-04-07,3.00
3,I,0xd345261a235673da76d1988f86bc3be7b7786da4ce37e75c58a4917178c53f66,2004,"378",1003,2022-03-24,2022-04-05,3.00
3,I,0x79468dc75019e6c31cd53fa3f67fd974f94cb747528b90aedb668cb4305842c5,2005,"379",944,2022-03-24,2022-03-29,2.50
3,I,0x46b9db9ba229319387e255c201c88357625c52084afdb5bd605524d7c6331204,2006,"379",1004,2022-03-24,2022-03-28,2.00
3,I,0xacaa84e6ac2e9e23c0a0b874ef06777ad59fe0f6bad7425474400fcf61aebc08,2007,"380",945,2022-03-24,2022-03-24,0.00
3,I,0xaf0680eb59bb8afb71d70cb06cdac8e318bb10b3b03dfb3728c3e43d484ea760,2008,"380",1005,2022-03-24,2022-03-24,0.00
3,I,0xb70c1a5b851ba1b7e82c10a25273fcf898c76de2a39904226e7f4c282f1e5170,2009,"381",946,2022-03-24,2022-04-07,3.00
3,I,0x31db50a1d61aebf799e92f913e8f4fac491937c1b98b3b8058679c6190dadd9f,2010,"381",1006,2022-03-24,2022-03-24,0.00
3,I,0xccfe08b24451af586ffaac2a854fe29fa2ee883ca9356596435e7855687fbd3b,2011,"382",947,2022-03-24,2022-03-26,1.00
3,I,0x3f3e63e36a50ecd28f0559960d64f82892a9bd5eeed017060610f1fdaf4b9117,2012,"382",1007,2022-03-24,2022-03-28,2.00
3,I,0x75376d5199149532851c441f2e292acba1a01fa22a3e7fa1bbe614c161b88c89,2013,"383",948,2022-03-24,2022-04-02,3.00
3,I,0x693764ce4567b6b69826f6e3bed2c25d750e73bc62fb8b51888279c1248ab026,2014,"383",1008,2022-03-24,2022-04-05,3.00
3,I,0x86b249fa7a571d87ed2f5e277f09a5b45d478357bb9d2a7d2f890f79034f4c71,2015,"384",949,2022-03-24,2022-03-29,2.50
3,I,0xb755dab7c320c34bd13bd478e9d87c8dd7464cb15c965e00c71adc1c6d6aaf6b,2016,"384",1009,2022-03-24,2022-04-02,3.00
3,I,0xca0f7056d37f5f078873cd915cbeb2c7406e981c184561c334a95cf96306dfa2,2017,"385",950,2022-03-24,2022-03-29,2.50
3,I,0x425d4bb10fe43886c6d39664b7f76ff1182a35dd28bec18ba05628556982daa3,2018,"385",1010,2022-03-24,2022-04-03,3.00
3,I,0xae51f23d30ffb46f5f82d3e143510da737c1bbea3727781d6712a30c2046c2a8,2019,"386",951,2022-03-24,2022-04-02,3.00
3,I,0x1c5e8b9d899b9eb7055fe52fa0be2892799957b03922062cbba4b26de55297bf,2020,"386",1011,2022-03-24,2022-03-24,0.00
3,I,0x0d3089ec27378b580b8610fe0f4d855b1ce2cfbc1168c3d537f1b05baebfc4ed,2021,"387",952,2022-03-24,2022-03-26,1.00
3,I,0x8e85af45090965227699a2e7527720aaa20f4c230651999640369f5991897a2c,2022,"387",1012,2022-03-24,2022-04-02,3.00
3,I,0xe960faf6f5b8a67fff8f3e42deeb80b4996652d4a219e411219394bba68c7304,2023,"388",953,2022-03-24,2022-04-07,3.00
3,I,0x85dc855847606a7e86ad54bb0a7e2e0d8ca1bf461120dfeb0eeb390fafb09266,2024,"388",1013,2022-03-24,2022-03-31,3.00
3,I,0x1804361b75eea8550f4f272e1c7d8967ab28598607bf8a170087fb7561a996cf,2025,"389",954,2022-03-24,2022-03-24,0.00
3,I,0xe96e7002c72786b5dde33b0edbfd50114a2c61d05173268a0188e9238b7f21cb,2026,"389",1014,2022-03-25,2022-04-03,3.00
3,I,0x2197ad4f4fd83e1099f61b28a0f20cce4daa179b3521d01d17cdad9df0fe2aab,2027,"390",955,2022-03-25,2022-03-30,2.50
3,I,0xabf3d6012338648b2010a9023b6d2e5ddefa5663943a3fe15294e21bc8d72fc9,2028,"390",1015,2022-03-25,2022-03-25,0.00
3,I,0x55e3fb2a66a532a2f6d54cd7d6103ba8f3ae7428eafad6fa67d20ef570aac5c0,2029,"391",956,2022-03-25,2022-04-08,3.00
3,I,0x95b5ab9c7f1be01251842de8fa198738e9ba41fb573ad0d9ccb641679266493f,2030,"391",1016,2022-03-25,2022-04-04,3.00
3,I,0x319a78838e9fdc448a73646cd223f53c349ab40a01c9e11fcf4b2e061cdcfec1,2031,"392",957,2022-03-25,2022-04-06,3.00
3,I,0x7e54cd07d7be1293b8bc9561ddfbf0eeebf7b69be206769e8dadfb988af710fd,2032,"392",1017,2022-03-25,2022-04-03,3.00
3,I,0xde162f244655a74a513aa580ccc7acfe359bf330220db604f8eab373319972b4,2033,"393",958,2022-03-25,2022-04-08,3.00
3,I,0x09d98bf591353d2c482615252dc42b1e83831053eb489e0e3707c1e121e1de06,2034,"393",1018,2022-03-25,2022-04-06,3.00
3,I,0xa5dad62c71daf366f3cdaf73a198cc1e24c7418fa5e7d5e6dc12f13503e10d00,2035,"394",959,2022-03-25,2022-03-30,2.50
3,I,0x5a77abfbc3282aff61f9071dcc94c5d9a3aa73d6a717addf72c82b03e5451830,2036,"394",1019,2022-03-25,2022-03-29,2.00
